,text,aae_count,detoxify_original_score,detoxify_unbiased_score,textblob_score,vader_score,clean_text
1338,family and he and he wanted to he didn't want&nbsp;,0,0.0013813561527058482,0.0014402425149455667,0.0,0.0,family and he and he wanted to he didn't wantnbsp
1339,but when it came down to it&nbsp;,1,0.000656132644508034,0.0005438808584585786,-0.15555555555555559,0.0,but when it came down to itnbsp
1340,oh man fury it's so good to see fury&nbsp;&nbsp;,1,0.0007864059880375862,0.0021409071050584316,0.7,0.266,oh man fury it's so good to see furynbspnbsp
1341,oh god i'm such a mess i have no path i do&nbsp;,2,0.02469554729759693,0.188857302069664,-0.0875,0.297,oh god i'm such a mess i have no path i donbsp
1342,oh wow he's gonna go into space that's awesome i&nbsp;,0,0.000999004696495831,0.007722238078713417,0.55,0.0,oh wow he's gonna go into space that's awesome inbsp
1343,you should fight one another for&nbsp;,0,0.06053192541003227,0.036238789558410645,0.0,0.342,you should fight one another fornbsp
1344,it's not necessary i got some blasters&nbsp;,1,0.0012122390326112509,0.01034798938781023,0.0,0.0,it's not necessary i got some blastersnbsp
1345,on board there shall be no knifing one another&nbsp;,2,0.003960682079195976,0.008401552215218544,0.0,0.216,on board there shall be no knifing one anothernbsp
1346,this is so awkward,0,0.0010589886223897338,0.0008957095560617745,-0.6,0.414,this is so awkward
1347,[ __ ] two one what the heck,0,0.2430010437965393,0.5776855945587158,0.0,0.0, __  two one what the heck
1348,what the heck he's had oh i know i know what&nbsp;,0,0.13813866674900055,0.388538122177124,0.0,0.0,what the heck he's had oh i know i know whatnbsp
1349,or his child self or his old self i&nbsp;,0,0.0010038666659966111,0.050345584750175476,0.1,0.0,or his child self or his old self inbsp
1350,i said maybe uh try some of that life&nbsp;,1,0.0014944259310141206,0.0011068348539993167,0.0,0.0,i said maybe uh try some of that lifenbsp
1351,oh i'm happy for you that makes me really happy&nbsp;,1,0.0006747622974216938,0.0010691809002310038,0.5,0.0,oh i'm happy for you that makes me really happynbsp
1352,he's gonna give his suit to him,0,0.02390219271183014,0.0036067308392375708,0.0,0.0,he's gonna give his suit to him
1353,wow,0,0.0010622774716466665,0.0014408283168449998,0.1,0.0,wow
1354,now it's bucky's turn to turn old again&nbsp;&nbsp;,0,0.08127745240926743,0.009934880770742893,0.1,0.0,now it's bucky's turn to turn old againnbspnbsp
1355,then they can be old besties together&nbsp;,0,0.0017344639636576176,0.0012774068163707852,0.1,0.0,then they can be old besties togethernbsp
1356,no no i don't think i will,2,0.0011693676933646202,0.002359178150072694,0.0,0.0,no no i don't think i will
1357,oh,0,0.002809816272929311,0.0009602211648598313,0.0,0.0,oh
1358,oh,0,0.002809816272929311,0.0009602211648598313,0.0,0.0,oh
1359,oh that makes me really happy&nbsp;,0,0.0007096186163835227,0.0008062161505222321,0.2,0.0,oh that makes me really happynbsp
1360,oh god i love love there's no end credit scenes&nbsp;,3,0.0006532776751555502,0.0012228679843246937,0.5,0.22,oh god i love love there's no end credit scenesnbsp
1361,me so sad so it's been a really long day&nbsp;,0,0.0008772960281930864,0.0006295257480815053,-0.275,0.274,me so sad so it's been a really long daynbsp
1362,this very day and i got it in memory of gamora&nbsp;,0,0.0006352699128910899,0.00041623765719123185,0.2,0.0,this very day and i got it in memory of gamoranbsp
1363,maybe a version of her would still exist but sadly&nbsp;,0,0.0007965579861775041,0.00048501757555641234,0.0,0.0,maybe a version of her would still exist but sadlynbsp
1364,the black widow and it does make me sad this&nbsp;,1,0.01273679081350565,0.355448454618454,-0.3333333333333333,0.256,the black widow and it does make me sad thisnbsp
1365,was super depressing uh you could probably tell&nbsp;,0,0.0041053202003240585,0.0013936402974650264,-0.13333333333333333,0.208,was super depressing uh you could probably tellnbsp
1366,somber mood the mood was definitely not&nbsp;,0,0.0006881816661916673,0.0005562664591707289,0.0,0.267,somber mood the mood was definitely notnbsp
1367,bubbly and as chirpy as some of the other films&nbsp;,1,0.002147266874089837,0.008396314457058907,-0.125,0.0,bubbly and as chirpy as some of the other filmsnbsp
1368,because this film is the conclusion of this grand&nbsp;,0,0.0010317557025700808,0.00047569014714099467,0.0,0.0,because this film is the conclusion of this grandnbsp
1369,you guys have been following along for 10 years&nbsp;,0,0.0006322085973806679,0.0005316201131790876,0.0,0.0,you guys have been following along for 10 yearsnbsp
1370,um and it just came to a close so mixed feelings&nbsp;,0,0.0005938740214332938,0.0003966525546275079,0.0,0.0,um and it just came to a close so mixed feelingsnbsp
1371,um the first two hours was a little bit slow&nbsp;,0,0.0008597006089985371,0.0008073339704424143,0.03125,0.0,um the first two hours was a little bit slownbsp
1372,what was going on it was 23 days after&nbsp;,1,0.0006863591843284667,0.000448444887297228,0.0,0.0,what was going on it was 23 days afternbsp
1373,on how everybody's feeling five years after they&nbsp;,3,0.0006302972324192524,0.0005765221430920064,0.0,0.0,on how everybody's feeling five years after theynbsp
1374,movements with their new mission pretty sure we&nbsp;,2,0.0005893073393963277,0.0006717417854815722,0.29545454545454547,0.0,movements with their new mission pretty sure wenbsp
1375,except for probably jane's friends it was really&nbsp;,0,0.0007614394417032599,0.0014170415233820677,0.0,0.0,except for probably jane's friends it was reallynbsp
1376,have felt seeing all of these scenes because&nbsp;,0,0.0006371893687173724,0.0003796137752942741,0.0,0.0,have felt seeing all of these scenes becausenbsp
1377,i saw these all very recently so it's not as&nbsp;,0,0.0006572200800292194,0.0007778340368531644,0.0,0.0,i saw these all very recently so it's not asnbsp
1378,after a few more years if i decide to rewatch&nbsp;,0,0.0006673408788628876,0.0006047488423064351,0.15,0.0,after a few more years if i decide to rewatchnbsp
1379,i feel like everyone including tony had a really&nbsp;,0,0.0007098543574102223,0.0012551131658256054,0.0,0.0,i feel like everyone including tony had a reallynbsp
1380,he is no longer a father to his beautiful daughter&nbsp;,1,0.03069157712161541,0.0035710351075977087,0.85,0.156,he is no longer a father to his beautiful daughternbsp
1381,peppa but the way he went out was really noble and&nbsp;,0,0.001217065961100161,0.000447879487182945,0.6,0.0,peppa but the way he went out was really noble andnbsp
1382,else could have done it he started this amazing&nbsp;,0,0.0007009171531535685,0.0005416222265921533,0.0,0.0,else could have done it he started this amazingnbsp
1383,imagined it to go any other way i mean sure maybe&nbsp;,1,0.0006591530400328338,0.000440825562691316,0.020833333333333332,0.0,imagined it to go any other way i mean sure maybenbsp
1384,the payoff as it did uh with tony because tony's&nbsp;,1,0.0011257376754656434,0.0008615907863713801,0.0,0.0,the payoff as it did uh with tony because tony'snbsp
1385,i could not be more proud of tony and how far he's&nbsp;,1,0.0008050251053646207,0.005964341573417187,0.46666666666666673,0.201,i could not be more proud of tony and how far he'snbsp
1386,i feel like he had definitely the saddest story&nbsp;,0,0.008163345977663994,0.0019410757813602686,0.0,0.263,i feel like he had definitely the saddest storynbsp
1387,outcasts the guardians of the galaxy everyone in&nbsp;,0,0.002120676450431347,0.0004267837794031948,0.0,0.0,outcasts the guardians of the galaxy everyone innbsp
1388,to belong but they belong with each other so i am&nbsp;,1,0.0009770282777026296,0.0028822235763072968,-0.125,0.0,to belong but they belong with each other so i amnbsp
1389,the end because he lost all of his family members&nbsp;,0,0.0014169699279591441,0.0009645632235333323,0.0,0.204,the end because he lost all of his family membersnbsp
1390,and you know how i feel about sif and thor i&nbsp;,1,0.000858366780448705,0.005405202973634005,0.0,0.0,and you know how i feel about sif and thor inbsp
1391,romance but that never happened and his character&nbsp;,0,0.0006399088306352496,0.000563915295060724,0.0,0.0,romance but that never happened and his characternbsp
1392,series we saw him as a very arrogant jerk in the&nbsp;,0,0.6104632616043091,0.992588996887207,0.2,0.407,series we saw him as a very arrogant jerk in thenbsp
1393,got to experience earth and what it was&nbsp;,1,0.0006537794251926243,0.002357055665925145,0.0,0.0,got to experience earth and what it wasnbsp
1394,loss and he experienced family drama including his&nbsp;,1,0.0006765475263819098,0.0007505839457735419,0.8,0.247,loss and he experienced family drama including hisnbsp
1395,constantly testing his character i especially like&nbsp;,0,0.0006861651781946421,0.0008948156028054655,0.0,0.0,constantly testing his character i especially likenbsp
1396,in the third thor film so i certainly appreciated&nbsp;,0,0.00063296192092821,0.00034305854933336377,0.10714285714285714,0.0,in the third thor film so i certainly appreciatednbsp
1397,sad to see natasha go the way she did but hawkeye&nbsp;,0,0.0008784938836470246,0.00040716168587096035,-0.5,0.17,sad to see natasha go the way she did but hawkeyenbsp
1398,it is she doesn't really have any of that she was&nbsp;,0,0.001012261025607586,0.002764745382592082,0.2,0.0,it is she doesn't really have any of that she wasnbsp
1399,i pretty much predicted that natasha would die i&nbsp;,1,0.38063761591911316,0.008643221110105515,0.225,0.277,i pretty much predicted that natasha would die inbsp
1400,i did see someone say that tony stark would die&nbsp;,0,0.1891905814409256,0.0907590240240097,-0.2,0.0,i did see someone say that tony stark would dienbsp
1401,i assumed it was a fake spoiler that was&nbsp;,0,0.002115356968715787,0.0005457352381199598,-0.5,0.279,i assumed it was a fake spoiler that wasnbsp
1402,liked seeing captain america's conclusion as&nbsp;,0,0.0006910483934916556,0.000514213286805898,0.6,0.0,liked seeing captain america's conclusion asnbsp
1403,and then also seeing ant-man and hope and cassie&nbsp;,0,0.0010895997984334826,0.001113472506403923,0.0,0.0,and then also seeing antman and hope and cassienbsp
1404,of heartwarming moments for sure i love seeing&nbsp;,1,0.0006116040167398751,0.0004101791710127145,0.5,0.0,of heartwarming moments for sure i love seeingnbsp
1405,and doctor strange a lot of people showed up to&nbsp;,0,0.0007209294126369059,0.0009084685007110238,-0.05,0.167,and doctor strange a lot of people showed up tonbsp
1406,with them so if they happen to be your favorite&nbsp;,1,0.0008354568271897733,0.0017459082882851362,0.0,0.0,with them so if they happen to be your favoritenbsp
1407,but for me i was quite happy with how everything&nbsp;,3,0.0005978249246254563,0.0005561159341596067,0.8,0.0,but for me i was quite happy with how everythingnbsp
1408,some of the other mcu movies have but i think&nbsp;,1,0.0007507466361857951,0.000725914491340518,-0.125,0.0,some of the other mcu movies have but i thinknbsp
1409,laughed as much as i did in saito or guardians&nbsp;,0,0.0009124520584009588,0.0004107847053091973,0.44999999999999996,0.0,laughed as much as i did in saito or guardiansnbsp
1410,wouldn't have felt like the conclusion of a huge&nbsp;,0,0.0012759476667270064,0.0005046150763519108,0.0,0.209,wouldn't have felt like the conclusion of a hugenbsp
1411,they would dive into time travel in the quantum&nbsp;,1,0.000585068017244339,0.00041154271457344294,0.0,0.0,they would dive into time travel in the quantumnbsp
1412,came out of the quantum realm and he observed his&nbsp;,0,0.0006380507838912308,0.0004063295782543719,0.0,0.0,came out of the quantum realm and he observed hisnbsp
1413,hypothesis i was like this is starting to make&nbsp;,0,0.0006632101722061634,0.0009672586456872523,0.0,0.0,hypothesis i was like this is starting to makenbsp
1414,the time travel infinity stone and when i was&nbsp;,2,0.0006542874034494162,0.0011274482822045684,0.0,0.0,the time travel infinity stone and when i wasnbsp
1415,video i was saying something like if there's&nbsp;,0,0.0006281018140725791,0.004175073001533747,0.0,0.0,video i was saying something like if there'snbsp
1416,way to go to thanos get the time infinity stone&nbsp;,1,0.0010680854320526123,0.0006778977694921196,0.0,0.0,way to go to thanos get the time infinity stonenbsp
1417,wasn't exactly right but they definitely did use&nbsp;,0,0.0006432269001379609,0.00038919830694794655,0.14285714285714285,0.0,wasn't exactly right but they definitely did usenbsp
1418,did it in a less obvious way in a way that tied&nbsp;,0,0.0008468601736240089,0.0004372968978714198,-0.08333333333333333,0.0,did it in a less obvious way in a way that tiednbsp
1419,sense i think the pacing could have been a little&nbsp;,0,0.0006584730581380427,0.000780829053837806,0.0,0.0,sense i think the pacing could have been a littlenbsp
1420,war movie against the avengers endgame movie i'd&nbsp;,0,0.000976891373284161,0.0012719623045995831,0.0,0.358,war movie against the avengers endgame movie i'dnbsp
1421,just because i really loved the pacing and there&nbsp;,0,0.0006068297661840916,0.0003854305832646787,0.7,0.0,just because i really loved the pacing and therenbsp
1422,emotional moments it was heavy it was deep and&nbsp;,2,0.0006042945315130055,0.0004144725389778614,-0.06666666666666667,0.0,emotional moments it was heavy it was deep andnbsp
1423,skewed my perception of what a typical superhero&nbsp;,0,0.0034622615203261375,0.0019713297951966524,-0.16666666666666666,0.0,skewed my perception of what a typical superheronbsp
1424,tells us that the hero has a journey and this is&nbsp;,0,0.0007808800437487662,0.0006342448177747428,0.0,0.0,tells us that the hero has a journey and this isnbsp
1425,in infinity war so it just shocked me to my core i&nbsp;,0,0.0007087494595907629,0.0029557491652667522,-0.7,0.393,in infinity war so it just shocked me to my core inbsp
1426,there was spider-man i did know in my heart of&nbsp;,1,0.000846868206281215,0.0013751023216173053,0.0,0.0,there was spiderman i did know in my heart ofnbsp
